schema_version,suite,scope,benchmark_id,group,benchmark,baseline_benchmark,coverage_status,coverage_note,baseline_median_ns,baseline_ci_lower_ns,baseline_ci_upper_ns,current_median_ns,current_ci_lower_ns,current_ci_upper_ns,baseline_nalgebra_median_ns,baseline_nalgebra_ci_lower_ns,baseline_nalgebra_ci_upper_ns,baseline_faer_median_ns,baseline_faer_ci_lower_ns,baseline_faer_ci_upper_ns
1,vs_linalg,release-signal,d4/la_stack_ldlt,d4,la_stack_ldlt,la_stack_ldlt,comparable,,21.137642787347982,21.098168018449119,21.171484657471375,21.313902652833498,21.261446636270481,21.360234691181692,7.4701380069258523,7.4474412297394448,7.4812695895170123,126.39093941990799,126.10741358337755,126.85194721964729
1,vs_linalg,release-signal,d4/la_stack_ldlt_solve,d4,la_stack_ldlt_solve,la_stack_ldlt_solve,comparable,,22.931503235979068,22.900540704307687,22.973165550179878,38.573182474947643,37.966452324972835,39.705685804297737,10.378239304933004,10.370538524252426,10.385190063997275,172.5801836169029,172.35986604196796,173.19864161065419
1,vs_linalg,release-signal,d4/la_stack_lu,d4,la_stack_lu,la_stack_lu,comparable,,13.977633449875297,13.942079264132545,13.993157900570505,13.851550872115498,13.818557225822083,13.896676976534705,29.113518976083931,29.055764792996943,29.15906954005866,175.537450709913,174.26180812893358,176.32963983863019
1,vs_linalg,release-signal,d4/la_stack_lu_solve,d4,la_stack_lu_solve,la_stack_lu_solve,comparable,,21.929507218887309,21.900285785590249,21.967722620134321,22.101084470745356,22.061056744915724,22.141461025001234,51.739268573691511,51.479007800226142,51.917790160922749,241.52526920712,239.31700735578784,243.22749256395002
1,vs_linalg,release-signal,d4/la_stack_norm2_sq,d4,la_stack_norm2_sq,la_stack_norm2_sq,comparable,,0.46055136772730737,0.45937336215932911,0.46102559501788137,0.46098710971834556,0.4596169676182012,0.46184721578489674,0.50425948898010986,0.50065038993157529,0.50578615444615382,4.137783381158898,4.1362097256486781,4.1394627993180357
1,vs_linalg,release-signal,d4/la_stack_solve_from_ldlt,d4,la_stack_solve_from_ldlt,la_stack_solve_from_ldlt,comparable,,2.4663434277095782,2.4649002744516775,2.4692107987241578,2.466292004820466,2.4653287724875375,2.4692981152227502,5.2623071102714931,5.2483264039035182,5.2769688602382541,44.822910230429628,44.573073436861492,44.949929161016485
1,vs_linalg,release-signal,d4/la_stack_solve_from_lu,d4,la_stack_solve_from_lu,la_stack_solve_from_lu,comparable,,3.9733737740840294,3.9636710042761587,3.9772183465587223,3.901012688961746,3.8951465539297843,3.9114985627114556,5.6927159129111846,5.6283988039939121,5.7104406887491246,59.876878630833765,59.475495314144965,60.226079962922071
1,vs_linalg,release-signal,d5/la_stack_det,d5,la_stack_det,la_stack_det,comparable,,39.40608349392491,39.331896586305106,39.576091752751729,40.567011082659839,39.960970632951906,58.523420120829002,,,,,,
1,vs_linalg,release-signal,d5/la_stack_det_from_ldlt,d5,la_stack_det_from_ldlt,la_stack_det_from_ldlt,comparable,,0.94599849938700598,0.94568243508526195,0.94626319782680213,0.94655301135325032,0.94616184308008511,0.94689145985800993,0.57937889603942083,0.57870167562661634,0.58043969224609437,1.2190249196316412,1.2168381801729677,1.2214995883916588
1,vs_linalg,release-signal,d5/la_stack_det_from_lu,d5,la_stack_det_from_lu,la_stack_det_from_lu,comparable,,1.1015983796470554,1.101183127274346,1.1021064106416207,1.1022258882248441,1.1018066626065501,1.1026267970329189,0.65427805826919683,0.653837969806359,0.65524447576090461,1.4770256550268943,1.4751936389856528,1.4797912596850908
1,vs_linalg,release-signal,d5/la_stack_det_via_lu,d5,la_stack_det_via_lu,la_stack_det_via_lu,comparable,,32.127657952618883,32.038993547380372,32.281886790833774,32.670987246083968,32.617566505314542,32.726126444630403,54.755718107252662,54.652969245995081,54.897429070927785,223.2819380094337,221.9447913467211,224.89249099599579
1,vs_linalg,release-signal,d5/la_stack_dot,d5,la_stack_dot,la_stack_dot,comparable,,0.79936816435956315,0.79834845354981732,0.79978314216714508,0.8406735747771239,0.83844172789185933,0.84139156394285708,0.73727849817061941,0.73261449876639073,0.76137881564141774,2.7651797104965938,2.7579389823434375,2.8363339176613782
1,vs_linalg,release-signal,d5/la_stack_inf_norm,d5,la_stack_inf_norm,la_stack_inf_norm,comparable,,3.4052080297268601,3.4008913852134062,3.4074695098138945,3.4684617394646611,3.4643543188091828,3.4699115725837606,3.1673625039640854,3.1642272055221903,3.1721395397266439,3.1590451380396192,3.1576778704478699,3.1606941315928827
1,vs_linalg,release-signal,d5/la_stack_ldlt,d5,la_stack_ldlt,la_stack_ldlt,comparable,,40.470410957484475,40.36550055366444,40.600816328813295,41.920528362435114,41.565775051124746,42.281696523517383,26.101170756467255,25.119010115582,26.503605799574927,144.03046440227303,143.60505960867613,144.57351766832062
1,vs_linalg,release-signal,d5/la_stack_ldlt_solve,d5,la_stack_ldlt_solve,la_stack_ldlt_solve,comparable,,52.33981344478012,51.943685420419001,52.541915337341649,45.392000960485049,45.317111178076743,45.518174177959871,40.351447796923352,40.305128310577395,40.397862514646022,234.29381594515309,231.2199383949384,245.99130708001675
1,vs_linalg,release-signal,d5/la_stack_lu,d5,la_stack_lu,la_stack_lu,comparable,,32.014093610389182,31.933497341330771,32.055757361450432,32.348290773011733,32.279072439154078,32.449564416712704,55.05506793569608,54.939011361822146,55.159798185153967,217.68227899454712,214.5903155983801,219.9681050132663
1,vs_linalg,release-signal,d5/la_stack_lu_solve,d5,la_stack_lu_solve,la_stack_lu_solve,comparable,,44.3075005748926,43.902225822039881,44.798514530883182,46.069581545860736,45.989340313341678,46.107553270540038,69.002558524159397,68.864911949185142,69.169051099972151,326.84830597342926,324.01439752511988,361.58151429914557
1,vs_linalg,release-signal,d5/la_stack_norm2_sq,d5,la_stack_norm2_sq,la_stack_norm2_sq,comparable,,0.52412405074294355,0.52396726246572145,0.52456140234443782,0.52479372700869265,0.52460949765693132,0.52486715516251292,0.56358968881892391,0.56333496102642555,0.56371158163709256,4.1278402837829091,4.1253847302733666,4.1310534804390331
1,vs_linalg,release-signal,d5/la_stack_solve_from_ldlt,d5,la_stack_solve_from_ldlt,la_stack_solve_from_ldlt,comparable,,3.8811172441569823,3.8725555178656603,3.8876545928150299,3.9153183777127269,3.9068641749465898,3.9202612167427335,8.8544779083015364,8.845236263909241,8.8648101055136674,63.4258308050956,63.273790579248889,63.647973689794185
1,vs_linalg,release-signal,d5/la_stack_solve_from_lu,d5,la_stack_solve_from_lu,la_stack_solve_from_lu,comparable,,6.0070016296550497,6.0010640132266273,6.012031768250008,5.963079103195744,5.9613885689072124,5.965567315223554,8.815281644877496,8.8057420551853394,8.8388545618755021,93.590339488935797,91.593949640566308,94.999063083956614
1,vs_linalg,release-signal,d64/la_stack_det,d64,la_stack_det,la_stack_det,comparable,,15207.69527540361,15170.642301392301,15247.474747474747,15106.018503004918,15054.057734204793,15163.643811274509,,,,,,
1,vs_linalg,release-signal,d64/la_stack_det_from_ldlt,d64,la_stack_det_from_ldlt,la_stack_det_from_ldlt,comparable,,22.571496369881537,22.535721624350693,22.618762215789605,22.808443865618703,22.770255276355574,22.843487595675725,8.249940396615429,8.2233049972294303,8.2763312005474106,20.202288044945689,20.150360948167666,20.259886966535355
1,vs_linalg,release-signal,d64/la_stack_det_from_lu,d64,la_stack_det_from_lu,la_stack_det_from_lu,comparable,,22.983714321254389,22.949642913604933,23.023720654340735,22.930058618891245,22.880707670540719,23.014567167080276,8.5364425090841056,8.5119479774182345,8.5520505558430724,21.115244063421947,21.091019064312448,21.161360474026498
1,vs_linalg,release-signal,d64/la_stack_det_via_lu,d64,la_stack_det_via_lu,la_stack_det_via_lu,comparable,,15205.365616884133,15174.982733391864,15233.227392449517,15030.810513404089,14991.915780396666,15063.112156249435,13413.817640677491,13399.535013810404,13429.996992481203,10554.939784243217,10546.162218045112,10562.82456140351
1,vs_linalg,release-signal,d64/la_stack_dot,d64,la_stack_dot,la_stack_dot,comparable,,10.667295877605513,10.632608020187991,10.6903019269308,10.812098556844106,10.792249974842171,10.82771477003118,8.9239290453232591,8.9079747959564735,8.9333250859687183,8.3034188431980862,8.2965849601282589,8.3063472935811529
1,vs_linalg,release-signal,d64/la_stack_inf_norm,d64,la_stack_inf_norm,la_stack_inf_norm,comparable,,612.67706166136998,612.23822920395241,614.05090700603205,611.07792166337299,610.19545445829954,613.20009629209483,1087.784251947252,1084.2400709526694,1089.311591928752,1539.8378636835646,1535.3455770484677,1543.1198646806854
1,vs_linalg,release-signal,d64/la_stack_ldlt,d64,la_stack_ldlt,la_stack_ldlt,comparable,,19636.022176659128,19598.416289592758,19652.870674288526,20869.835112127563,20806.83412014231,20910.114247311827,11475.384627998501,11460.926773455378,11503.222408026755,8809.0857784435757,8787.9351136107853,8815.610759938194
1,vs_linalg,release-signal,d64/la_stack_ldlt_solve,d64,la_stack_ldlt_solve,la_stack_ldlt_solve,comparable,,21849.512989267678,21787.999415204678,21901.756535947712,23163.83081672644,23075.668076109938,23257.08228980322,12116.365725802745,12089.861920516192,12144.257486878667,10147.293425804055,10130.908397841895,10156.142857142857
1,vs_linalg,release-signal,d64/la_stack_lu,d64,la_stack_lu,la_stack_lu,comparable,,15020.950565610859,14988.802871148459,15033.46310851927,14416.577154101076,14397.024373638345,14437.318331643002,12926.12658877558,12913.189102564102,12940.517556534105,10410.050684079601,10395.806976010101,10431.587258454107
1,vs_linalg,release-signal,d64/la_stack_lu_solve,d64,la_stack_lu_solve,la_stack_lu_solve,comparable,,17224.654903709925,17163.15221167673,17438.465935672517,17518.634339080461,17364.270300333705,17558.53448275862,14313.979335187058,14297.097222222223,14348.511153198653,12108.782627752282,12092.033074648929,12120.978128313891
1,vs_linalg,release-signal,d64/la_stack_norm2_sq,d64,la_stack_norm2_sq,la_stack_norm2_sq,comparable,,10.631014261815825,10.60027164012773,10.654554905395898,10.769371237225805,10.746926744318502,10.796910052000516,7.4578412026441825,7.4502590727671709,7.464919856559348,6.1918431286193352,6.1874536836146694,6.1944147573155339
1,vs_linalg,release-signal,d64/la_stack_solve_from_ldlt,d64,la_stack_solve_from_ldlt,la_stack_solve_from_ldlt,comparable,,1456.2225372793134,1452.6942392909896,1458.2102412604629,1075.5276946728513,1072.8316278250918,1079.2417264819958,1246.7030362260193,1242.6154081337691,1248.6174969939229,1264.6735002483326,1263.7592867246185,1266.3605380643012
1,vs_linalg,release-signal,d64/la_stack_solve_from_lu,d64,la_stack_solve_from_lu,la_stack_solve_from_lu,comparable,,2516.2626009619089,2512.1679488023165,2522.4009663797306,2473.9569243953529,2468.4816860465116,2477.0960897435898,793.31583294767699,792.86420461332091,793.89543920419226,1674.5171623643846,1671.6792929292928,1677.1226979217042
1,vs_linalg,release-signal,d8/la_stack_det,d8,la_stack_det,la_stack_det,comparable,,90.719235033223271,90.462151679642261,90.962236009157294,90.467213413962952,90.291189700163471,90.64666257620658,,,,,,
1,vs_linalg,release-signal,d8/la_stack_det_from_ldlt,d8,la_stack_det_from_ldlt,la_stack_det_from_ldlt,comparable,,1.308435840033225,1.3061941017349838,1.3114203797861312,1.3080130158456464,1.3045225997759817,1.311677276182412,0.87234592841648606,0.86324747848159444,0.88325867123242841,1.9384033907082956,1.9328117064118919,1.9413545659412752
1,vs_linalg,release-signal,d8/la_stack_det_from_ldlt_balanced_range,d8,la_stack_det_from_ldlt_balanced_range,la_stack_det_from_ldlt_balanced_range,comparable,,8.8883455909542448,8.8721478365676045,8.9136741220246947,8.9270169583701318,8.9196163123647914,8.9616343193929406,,,,,,
1,vs_linalg,release-signal,d8/la_stack_det_from_lu,d8,la_stack_det_from_lu,la_stack_det_from_lu,comparable,,1.4598180622196517,1.4583592408232178,1.4628869833591596,1.4641517639853654,1.4635468937960789,1.4678499618302665,0.98535975343514814,0.98242327253929662,0.99104895252705216,2.2038859562363911,2.2019173139860415,2.2055803639884513
1,vs_linalg,release-signal,d8/la_stack_det_from_lu_balanced_range,d8,la_stack_det_from_lu_balanced_range,la_stack_det_from_lu_balanced_range,comparable,,9.7436031007159176,9.6960020712123551,9.8107707548470877,9.1185971673032995,8.9801989021188575,9.1545293519720623,,,,,,
1,vs_linalg,release-signal,d8/la_stack_det_via_lu,d8,la_stack_det_via_lu,la_stack_det_via_lu,comparable,,84.112698585908106,83.881894307270926,84.38582891736803,84.631303533081493,84.314938772443838,85.036987759910218,144.21997130210244,143.92196117644377,144.64664707311118,294.01942957120872,292.08674362951575,294.74423111437136
1,vs_linalg,release-signal,d8/la_stack_dot,d8,la_stack_dot,la_stack_dot,comparable,,0.93937221818409977,0.93722760782645642,0.94169594880741492,0.96918402356973299,0.95055395536547094,0.98005076228991794,1.1173173909201215,1.117102926176363,1.1175329092884168,2.6425050473708547,2.6349563107055469,2.6520939194157696
1,vs_linalg,release-signal,d8/la_stack_inf_norm,d8,la_stack_inf_norm,la_stack_inf_norm,comparable,,8.3830526828212015,8.3669134392449003,8.3944938886345142,8.3748414158707334,8.3526447111347757,8.3847523781992734,7.9843761752068714,7.9651141297285157,7.9966696917505287,8.0474286676406432,8.0382374300570945,8.0530700367401504
1,vs_linalg,release-signal,d8/la_stack_ldlt,d8,la_stack_ldlt,la_stack_ldlt,comparable,,90.686252137269946,89.687846654034459,92.30551049255547,90.537505381958766,88.606591639871382,91.391898041817655,97.690419454187236,97.251753702260331,98.139106127642009,215.18860561660563,214.53889463477699,216.06437869822486
1,vs_linalg,release-signal,d8/la_stack_ldlt_ill_conditioned,d8,la_stack_ldlt_ill_conditioned,la_stack_ldlt_ill_conditioned,comparable,,91.159842747353395,89.915177605258464,92.642076235049231,90.287424180014469,88.776374310620881,91.405170172293467,,,,,,
1,vs_linalg,release-signal,d8/la_stack_ldlt_solve,d8,la_stack_ldlt_solve,la_stack_ldlt_solve,comparable,,100.8861444627193,100.56537828947368,101.13264152352748,99.313379057762248,98.889911630259249,99.459419129804616,142.04424782382623,134.52634083628061,144.41083625415655,296.70276521178465,291.94465177890953,300.73671458209839
1,vs_linalg,release-signal,d8/la_stack_lu,d8,la_stack_lu,la_stack_lu,comparable,,82.167530073796883,81.98027203149698,82.441800159476486,82.946446919227597,82.626058245223518,83.294220671814969,144.0248023325081,143.67071514222289,144.46397985552076,275.81565750813945,273.37038569407247,277.33431767648693
1,vs_linalg,release-signal,d8/la_stack_lu_ill_conditioned,d8,la_stack_lu_ill_conditioned,la_stack_lu_ill_conditioned,comparable,,81.877170274862507,81.503847198601662,82.070371551398338,82.328248996857525,82.221830763901096,82.578222512413262,,,,,,
1,vs_linalg,release-signal,d8/la_stack_lu_pivoting,d8,la_stack_lu_pivoting,la_stack_lu_pivoting,comparable,,90.756932367149759,90.579648526077094,90.889373611111111,90.392132667828889,90.15913095725648,90.698515939904723,,,,,,
1,vs_linalg,release-signal,d8/la_stack_lu_solve,d8,la_stack_lu_solve,la_stack_lu_solve,comparable,,137.36038883699405,135.69560047895078,143.11210418485115,128.36396548733447,128.19900330404025,128.65769248327663,165.93327075645942,164.81581307583861,168.9136037004555,401.40034191661948,396.02358647682604,407.06850934153567
1,vs_linalg,release-signal,d8/la_stack_norm2_sq,d8,la_stack_norm2_sq,la_stack_norm2_sq,comparable,,0.66300251273488808,0.66235143999066981,0.67068970285250595,0.66533532122302286,0.66493701036590735,0.66603860856580943,0.68346027762789074,0.68297289827892504,0.68492790540600901,4.2061410588498775,4.1736997788766326,4.2265823801092743
1,vs_linalg,release-signal,d8/la_stack_solve_from_ldlt,d8,la_stack_solve_from_ldlt,la_stack_solve_from_ldlt,comparable,,8.0779518258595306,8.0711252555691839,8.0851973528908996,8.0495144449770883,8.0421017592553561,8.0555728018980233,21.003959880033349,20.975846187285221,21.022343920380187,71.061433500354653,70.841204754903146,71.133628204819175
1,vs_linalg,release-signal,d8/la_stack_solve_from_lu,d8,la_stack_solve_from_lu,la_stack_solve_from_lu,comparable,,13.324863047565813,13.303189665207153,13.339757410396965,13.485412752904509,13.460706408754657,13.51681439600249,15.952043012868877,15.929072854588167,15.996979269078821,99.488997365968032,99.028214398910634,99.620785741955928
